"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.663364303E1,4.951370420E1,1.095854075E1,3.056612938E2,2.366456270E0,3.523157840E2,8.075391610E0,6.844255745E0
2.763363218E1,4.951372276E1,1.095854426E1,3.056357148E2,2.313274622E0,3.579256305E2,8.063767047E0,6.860735762E0
2.863362050E1,4.951374482E1,1.095853378E1,3.056133881E2,1.976956512E0,3.599729607E2,7.354500856E0,3.000000000E0
2.963360941E1,4.951376535E1,1.095852665E1,3.054122157E2,2.157203854E0,3.571111683E2,7.316651727E0,3.000000000E0
3.063359904E1,4.951378603E1,1.095852330E1,3.051853149E2,2.146827890E0,3.547801732E2,7.090763705E0,3.000000000E0
3.163358700E1,4.951379625E1,1.095852050E1,3.050714868E2,2.114650814E0,3.517369843E2,6.660280725E0,3.000000000E0
3.263357651E1,4.951381689E1,1.095851826E1,3.047026904E2,2.136712626E0,3.524119621E2,6.594674319E0,3.000000000E0
3.363356841E1,4.951383625E1,1.095850955E1,3.057179999E2,2.177814051E0,3.478976630E2,6.513846258E0,3.000000000E0
3.463355255E1,4.951385557E1,1.095850436E1,3.058127887E2,2.131535443E0,3.503616009E2,6.413381372E0,3.000000000E0
3.563354075E1,4.951387854E1,1.095849636E1,3.046413089E2,2.147832755E0,3.476057243E2,6.341349196E0,3.000000000E0
3.663352919E1,4.951390170E1,1.095849057E1,3.050881052E2,2.160222542E0,3.511087716E2,6.215138168E0,3.000000000E0
3.763351667E1,4.951392350E1,1.095847963E1,3.049984048E2,2.192822964E0,3.483914604E2,6.131848260E0,3.000000000E0
3.863350844E1,4.951394333E1,1.095846975E1,3.050174351E2,2.189492533E0,3.471193281E2,6.062108668E0,3.000000000E0
3.963349354E1,4.951396041E1,1.095846239E1,3.052605090E2,2.184898041E0,3.463054224E2,6.016097322E0,3.000000000E0
4.063348138E1,4.951397941E1,1.095846512E1,3.046125865E2,2.195657961E0,3.510338619E2,5.979478673E0,3.000000000E0
4.163346934E1,4.951399988E1,1.095846007E1,3.051834073E2,2.190892915E0,3.512104549E2,5.941017906E0,3.000000000E0
4.263345623E1,4.951402070E1,1.095845212E1,3.054981218E2,2.166736350E0,3.496578987E2,5.929535632E0,3.000000000E0
4.363344395E1,4.951403829E1,1.095844917E1,3.063245979E2,2.111805888E0,3.499698294E2,5.957038690E0,3.000000000E0
4.463343191E1,4.951405960E1,1.095844319E1,3.052840339E2,2.197993895E0,3.503700897E2,6.008575351E0,3.000000000E0
4.563341975E1,4.951407737E1,1.095843080E1,3.049401169E2,2.152949786E0,3.462821625E2,6.060928148E0,3.000000000E0
4.663340712E1,4.951409885E1,1.095843057E1,3.059346878E2,2.158123858E0,3.506545271E2,6.091301392E0,3.000000000E0
4.763339484E1,4.951411927E1,1.095842831E1,3.053074615E2,2.157644296E0,3.542482312E2,6.111512748E0,3.000000000E0
4.863338161E1,4.951413915E1,1.095842141E1,3.055595022E2,2.152050442E0,3.518808124E2,6.110274119E0,3.000000000E0
4.963336968E1,4.951416037E1,1.095841410E1,3.055972370E2,2.180603793E0,3.516848546E2,6.070653084E0,3.000000000E0
5.063335693E1,4.951418135E1,1.095840718E1,3.057581376E2,2.159421826E0,3.484610651E2,6.005950471E0,3.000000000E0
5.163334548E1,4.951420296E1,1.095839928E1,3.062572559E2,2.180857454E0,3.468262676E2,5.967766163E0,3.000000000E0
5.263333237E1,4.951422275E1,1.095839300E1,3.056766601E2,2.227515992E0,3.475505785E2,5.941609660E0,3.000000000E0
5.363331914E1,4.951424493E1,1.095838718E1,3.060184945E2,2.241676672E0,3.489855147E2,5.899850117E0,3.000000000E0
5.463330662E1,4.951426604E1,1.095838566E1,3.061222136E2,2.225746782E0,3.519220812E2,5.889329869E0,3.000000000E0
5.563329387E1,4.951428749E1,1.095838347E1,3.057995100E2,2.240109749E0,3.556887840E2,5.908800772E0,3.000000000E0
5.663328052E1,4.951430845E1,1.095838027E1,3.059864733E2,2.238212289E0,3.563279491E2,5.976066445E0,3.000000000E0
5.763326788E1,4.951432982E1,1.095838038E1,3.058890173E2,2.207539825E0,3.580172886E2,6.095772563E0,3.000000000E0
5.863325536E1,4.951434999E1,1.095837434E1,3.061463149E2,2.161306603E0,3.569540472E2,6.194734269E0,3.000000000E0
5.963324201E1,4.951437006E1,1.095836646E1,3.057406134E2,2.134731023E0,3.565794393E2,6.187744875E0,3.000000000E0
6.063322973E1,4.951439182E1,1.095836730E1,3.054646586E2,2.149117932E0,3.564156710E2,6.108038592E0,3.000000000E0
6.163321674E1,4.951441252E1,1.095836434E1,3.055398544E2,2.149417328E0,3.563518746E2,6.029840236E0,3.000000000E0
6.263320398E1,4.951443340E1,1.095835717E1,3.062184261E2,2.163068327E0,3.512950089E2,5.992589519E0,3.000000000E0
6.363319087E1,4.951445108E1,1.095835368E1,3.052615861E2,2.170187983E0,3.486612974E2,5.936798040E0,3.000000000E0
6.463317859E1,4.951447080E1,1.095835210E1,3.053121979E2,2.223892505E0,3.485027238E2,5.878778265E0,3.000000000E0
6.563316584E1,4.951448870E1,1.095834938E1,3.051360544E2,2.232665483E0,3.495417862E2,5.809186821E0,3.000000000E0
6.663315237E1,4.951451138E1,1.095834631E1,3.060159131E2,2.147265890E0,3.547612991E2,5.762118471E0,3.000000000E0
6.763313985E1,4.951453249E1,1.095833979E1,3.055057989E2,2.214867535E0,3.541488345E2,5.672928692E0,3.000000000E0
6.863312697E1,4.951455393E1,1.095833614E1,3.053120390E2,2.222610121E0,3.534184138E2,5.586166159E0,3.000000000E0
6.963311362E1,4.951457580E1,1.095833101E1,3.057373931E2,2.207634094E0,3.536356974E2,5.621032392E0,3.000000000E0
7.063310063E1,4.951459770E1,1.095833148E1,3.053719489E2,2.177248804E0,3.571111227E2,5.652646853E0,3.000000000E0
7.163308918E1,4.951461949E1,1.095832650E1,3.057377276E2,2.146564745E0,3.551241191E2,5.661669322E0,3.000000000E0
7.263307512E1,4.951464022E1,1.095831854E1,3.053857407E2,2.071006272E0,3.537789520E2,5.621008923E0,3.000000000E0
7.363306141E1,4.951466123E1,1.095831193E1,3.054097181E2,2.141079848E0,3.529543335E2,5.610622883E0,3.000000000E0
7.463304973E1,4.951468392E1,1.095830759E1,3.054563350E2,2.228005606E0,3.509463890E2,5.770367049E0,3.000000000E0
7.563303590E1,4.951470230E1,1.095830793E1,3.057593803E2,2.230784232E0,3.511953343E2,5.773560181E0,3.000000000E0
7.663302326E1,4.951472259E1,1.095829387E1,3.055611459E2,2.266700550E0,3.451022894E2,5.694545443E0,3.000000000E0
7.763301039E1,4.951474272E1,1.095828739E1,3.054934590E2,2.253359253E0,3.476161205E2,5.616642257E0,3.000000000E0
7.863299668E1,4.951476640E1,1.095828346E1,3.056945601E2,2.305145611E0,3.500247806E2,5.709590274E0,3.000000000E0
7.963298345E1,4.951478605E1,1.095828010E1,3.055912443E2,2.237925934E0,3.507794818E2,5.524110761E0,3.000000000E0
8.063297129E1,4.951480841E1,1.095827266E1,3.056311921E2,2.263033750E0,3.483076711E2,5.654351089E0,3.000000000E0
8.163295805E1,4.951483042E1,1.095826839E1,3.054078877E2,2.108452324E0,3.526953307E2,5.685403533E0,3.000000000E0
8.263294590E1,4.951485229E1,1.095826769E1,3.052350575E2,2.126368090E0,3.538697751E2,5.711417157E0,3.000000000E0
8.363293183E1,4.951487224E1,1.095826346E1,3.051984401E2,2.116004814E0,3.523612444E2,5.693137080E0,3.000000000E0
8.463291919E1,4.951489238E1,1.095825606E1,3.053955459E2,2.145740672E0,3.498535663E2,5.639946728E0,3.000000000E0
8.563290596E1,4.951491189E1,1.095824361E1,3.047783609E2,2.216547884E0,3.443967102E2,5.507404058E0,3.000000000E0
8.663289320E1,4.951493337E1,1.095823851E1,3.052488239E2,2.286090744E0,3.444495692E2,5.499349070E0,3.000000000E0
8.763287926E1,4.951495512E1,1.095823925E1,3.049599565E2,2.324721936E0,3.514690262E2,5.497145342E0,3.000000000E0
8.863286722E1,4.951497902E1,1.095824076E1,3.059667069E2,2.326114733E0,3.562241076E2,5.541718989E0,3.000000000E0
8.963285363E1,4.951500059E1,1.095823568E1,3.047103134E2,2.280205012E0,3.558996535E2,5.517177969E0,3.000000000E0
9.063284063E1,4.951502204E1,1.095822977E1,3.060078080E2,2.215818322E0,3.555979259E2,5.456394571E0,3.000000000E0
9.163282740E1,4.951504173E1,1.095822831E1,3.054022764E2,2.227789028E0,3.559563976E2,5.361492689E0,3.000000000E0
9.263281691E1,4.951506303E1,1.095822341E1,3.050189909E2,2.254186560E0,3.516787245E2,5.331566063E0,3.000000000E0
9.363280094E1,4.951508589E1,1.095822156E1,3.053030686E2,2.171712739E0,3.557924370E2,5.310995243E0,3.000000000E0
9.463278878E1,4.951511031E1,1.095821367E1,3.055118173E2,2.258894049E0,3.536120685E2,5.294036113E0,3.000000000E0
9.563277531E1,4.951513156E1,1.095821605E1,3.055258481E2,2.285167178E0,3.572019773E2,5.287835534E0,3.000000000E0
9.663276279E1,4.951515268E1,1.095820559E1,3.049845542E2,2.324084548E0,3.520470313E2,5.472379497E0,3.000000000E0
9.763274992E1,4.951517375E1,1.095819601E1,3.052760222E2,2.277067440E0,3.482686803E2,5.413807130E0,3.000000000E0
9.863273728E1,4.951519619E1,1.095819043E1,3.055961316E2,2.338824863E0,3.466066669E2,5.274108187E0,3.000000000E0
9.963272369E1,4.951521774E1,1.095819063E1,3.051109363E2,2.334332951E0,3.484756358E2,5.309260776E0,3.000000000E0
1.006327099E2,4.951523626E1,1.095818536E1,3.052443219E2,2.191731050E0,3.485419696E2,5.363584503E0,3.000000000E0
1.016326967E2,4.951525888E1,1.095817994E1,3.057875727E2,2.321187380E0,3.490367652E2,5.428769031E0,3.000000000E0
1.026326842E2,4.951527784E1,1.095817673E1,3.066118426E2,2.148180175E0,3.539647399E2,5.491915773E0,3.000000000E0
1.036326721E2,4.951530210E1,1.095817423E1,3.050331291E2,2.365979449E0,3.548266481E2,5.398149674E0,3.000000000E0
1.046326575E2,4.951532337E1,1.095817128E1,3.050791971E2,2.350903278E0,3.540779751E2,5.311351883E0,3.000000000E0
1.056326457E2,4.951534740E1,1.095817252E1,3.059156375E2,2.307813386E0,3.593816575E2,5.335540887E0,3.000000000E0
1.066326317E2,4.951536887E1,1.095816762E1,3.061384788E2,2.333863230E0,3.561589309E2,5.312175775E0,3.000000000E0
1.076326190E2,4.951539054E1,1.095816749E1,3.056970090E2,2.275744178E0,3.590049638E2,5.333677630E0,3.000000000E0
1.086326060E2,4.951541315E1,1.095816337E1,3.058714557E2,2.268189634E0,3.582542738E2,5.329445010E0,3.000000000E0
1.096325927E2,4.951543655E1,1.095815159E1,3.056334972E2,2.253930688E0,3.527251421E2,5.346610936E0,3.000000000E0
1.106325797E2,4.951545828E1,1.095814481E1,3.059920689E2,2.276729507E0,3.479184527E2,5.428966994E0,3.000000000E0
1.116325659E2,4.951547913E1,1.095813726E1,3.049222637E2,2.288639290E0,3.459784106E2,5.473515339E0,3.000000000E0
1.126325530E2,4.951549998E1,1.095812815E1,3.053155817E2,2.316773494E0,3.453771980E2,5.526852602E0,3.000000000E0
1.136325401E2,4.951552049E1,1.095811885E1,3.061384948E2,2.325891432E0,3.453231915E2,5.651042154E0,3.000000000E0
1.146325276E2,4.951554109E1,1.095811112E1,3.055469898E2,2.277098862E0,3.472142622E2,5.638170588E0,3.000000000E0
1.156325148E2,4.951556429E1,1.095810735E1,3.062534945E2,2.214733929E0,3.524077354E2,5.616277123E0,3.000000000E0
1.166325010E2,4.951558519E1,1.095809919E1,3.056651132E2,2.224602220E0,3.517906699E2,5.593135727E0,3.000000000E0
1.176324872E2,4.951560563E1,1.095808876E1,3.061380112E2,2.206749916E0,3.515540343E2,5.591228342E0,3.000000000E0
1.186324743E2,4.951562683E1,1.095808295E1,3.059015378E2,2.252863630E0,3.488427702E2,5.639173924E0,3.000000000E0
1.196324641E2,4.951564643E1,1.095807466E1,3.065275454E2,2.228311139E0,3.475858849E2,5.716986033E0,3.000000000E0
1.206324484E2,4.951566780E1,1.095807347E1,3.063777599E2,2.242366212E0,3.500503298E2,5.721505742E0,3.000000000E0
1.216342899E2,4.951569113E1,1.095807746E1,3.061882783E2,2.321551470E0,3.510658558E2,5.708718037E0,3.000000000E0
1.226339648E2,4.951571369E1,1.095807602E1,3.062595985E2,2.303983332E0,3.532517350E2,5.734791659E0,3.000000000E0
1.236339419E2,4.951573487E1,1.095807170E1,3.064102948E2,2.341863563E0,3.511675184E2,5.909354248E0,3.000000000E0
1.246342660E2,4.951575747E1,1.095807111E1,3.063493397E2,2.375994866E0,3.517920381E2,5.917942389E0,3.000000000E0
1.256342689E2,4.951577795E1,1.095806515E1,3.066709818E2,2.358797180E0,3.502348011E2,6.056453279E0,3.000000000E0
1.266342523E2,4.951579842E1,1.095805088E1,3.064833171E2,2.308375322E0,3.454995692E2,6.117043734E0,3.000000000E0
1.276342577E2,4.951582258E1,1.095804456E1,3.065378457E2,2.397650747E0,3.456782117E2,6.245309526E0,3.000000000E0
1.286339382E2,4.951584491E1,1.095803832E1,3.062903192E2,2.446107183E0,3.441396240E2,6.358924966E0,3.000000000E0
1.296339204E2,4.951586603E1,1.095803136E1,3.064821190E2,2.353008234E0,3.459032519E2,6.396625037E0,3.000000000E0
1.306342452E2,4.951588664E1,1.095802976E1,3.062531821E2,2.362749279E0,3.499429218E2,6.466662292E0,3.000000000E0
1.316342412E2,4.951590784E1,1.095802532E1,3.063492470E2,2.323579971E0,3.496436357E2,6.572037908E0,3.000000000E0
1.326342200E2,4.951592899E1,1.095802565E1,3.067854460E2,2.250832340E0,3.535774421E2,6.627355768E0,3.000000000E0
1.336342208E2,4.951595243E1,1.095803365E1,3.072663319E2,2.182145309E0,8.618873856E0,6.575279540E0,3.000000000E0
1.346338955E2,4.951597261E1,1.095802139E1,3.074117026E2,2.203685231E0,4.209622760E0,6.470890113E0,3.000000000E0
1.356338732E2,4.951599458E1,1.095801811E1,3.057529776E2,2.213345386E0,2.857302481E0,6.542009404E0,3.000000000E0
1.366338546E2,4.951601477E1,1.095801860E1,3.063208763E2,2.252533041E0,8.622397291E-1,6.537595684E0,3.000000000E0
1.376338365E2,4.951603567E1,1.095801603E1,3.064522672E2,2.226846643E0,3.568787427E2,6.522606426E0,3.000000000E0
1.386338192E2,4.951605962E1,1.095801999E1,3.068312250E2,2.227565369E0,2.538167709E0,6.686166655E0,3.000000000E0
1.396338010E2,4.951607929E1,1.095801720E1,3.058166246E2,2.237377211E0,3.589053226E2,6.706215304E0,3.000000000E0
1.406337831E2,4.951610040E1,1.095801667E1,3.075317417E2,2.222569537E0,3.590444463E2,7.035646341E0,3.000000000E0
1.416337665E2,4.951612031E1,1.095800725E1,3.070762599E2,2.245470432E0,3.533174059E2,7.163987470E0,3.000000000E0
1.426337494E2,4.951614167E1,1.095800605E1,3.064071524E2,2.272730323E0,3.547431737E2,7.182820944E0,3.000000000E0
1.436337327E2,4.951615966E1,1.095800218E1,3.058248404E2,2.231896953E0,3.544604818E2,7.147482423E0,3.000000000E0
1.446337186E2,4.951617785E1,1.095799722E1,3.065139400E2,2.243623622E0,3.541639787E2,7.253772765E0,3.000000000E0
1.456337007E2,4.951619969E1,1.095798506E1,3.069435924E2,2.265646116E0,3.522106160E2,7.401870075E0,3.000000000E0
1.466336850E2,4.951621992E1,1.095798748E1,3.068325548E2,2.277237293E0,3.562580918E2,7.454952746E0,3.000000000E0
1.476336685E2,4.951623875E1,1.095796931E1,3.070436504E2,2.240053851E0,3.478824838E2,7.337910216E0,3.000000000E0
1.486336529E2,4.951625889E1,1.095795979E1,3.068173160E2,2.292622448E0,3.437022419E2,7.164623990E0,3.000000000E0
1.496336371E2,4.951628170E1,1.095796270E1,3.070932459E2,2.303485268E0,3.493056963E2,7.195525119E0,3.000000000E0
1.506336207E2,4.951630176E1,1.095795894E1,3.056705817E2,2.300287039E0,3.502539864E2,7.247748775E0,3.000000000E0
1.516336058E2,4.951632307E1,1.095794777E1,3.057293941E2,2.265619560E0,3.466994850E2,7.280525413E0,3.000000000E0
1.526335911E2,4.951634572E1,1.095794941E1,3.060256724E2,2.271267325E0,3.509140467E2,7.346063122E0,3.000000000E0
1.536335751E2,4.951636880E1,1.095795203E1,3.066157593E2,2.333589190E0,3.564270368E2,7.425621516E0,3.000000000E0
1.546335608E2,4.951639055E1,1.095794027E1,3.057297439E2,2.360164710E0,3.545705733E2,7.407418537E0,3.000000000E0
1.556335461E2,4.951641212E1,1.095794584E1,3.064688500E2,2.346460149E0,3.589398051E2,7.261533542E0,3.000000000E0
1.566335305E2,4.951643341E1,1.095794361E1,3.057068045E2,2.300527210E0,3.577981299E2,7.227739786E0,3.000000000E0
1.576335192E2,4.951645253E1,1.095793003E1,3.051231846E2,2.199730292E0,3.532189157E2,7.136481001E0,3.000000000E0
1.586335050E2,4.951647162E1,1.095793547E1,3.050852629E2,2.159251420E0,3.549443602E2,7.076423702E0,3.000000000E0
1.596334879E2,4.951649277E1,1.095794430E1,3.058115847E2,2.206957578E0,3.222607483E-1,7.121944297E0,3.000000000E0
1.606334724E2,4.951651226E1,1.095794423E1,3.062555492E2,2.201804623E0,1.096100064E0,7.166872012E0,3.000000000E0
1.616334581E2,4.951652980E1,1.095793687E1,3.056189276E2,2.212748785E0,3.557811761E2,7.120748511E0,3.000000000E0
1.626334436E2,4.951654948E1,1.095792385E1,3.055963782E2,2.247303677E0,3.501013281E2,7.053390945E0,3.000000000E0
1.636334299E2,4.951656916E1,1.095791724E1,3.057938361E2,2.267740551E0,3.481826974E2,6.898065259E0,3.000000000E0
1.646334156E2,4.951658929E1,1.095791585E1,3.061043782E2,2.250383018E0,3.492047824E2,6.967947069E0,3.000000000E0
1.656334012E2,4.951660967E1,1.095791183E1,3.060157177E2,2.289021560E0,3.500363848E2,7.051205962E0,3.000000000E0
1.666333883E2,4.951662993E1,1.095790756E1,3.063711873E2,2.292908020E0,3.518144159E2,7.154221123E0,3.000000000E0
1.676333723E2,4.951664893E1,1.095789675E1,3.065591737E2,2.300734572E0,3.484105671E2,7.180165804E0,3.000000000E0
1.686333585E2,4.951666967E1,1.095788282E1,3.052464790E2,2.339788446E0,3.437292859E2,7.363825718E0,3.000000000E0
1.696333450E2,4.951668954E1,1.095787274E1,3.066179460E2,2.308294764E0,3.444593247E2,7.464064953E0,3.000000000E0
1.706333311E2,4.951670984E1,1.095786663E1,3.065769810E2,2.264705436E0,3.467624342E2,7.466616603E0,3.000000000E0
1.716333174E2,4.951673044E1,1.095786189E1,3.061250463E2,2.247433696E0,3.501624769E2,7.527310115E0,3.000000000E0
1.726333038E2,4.951675109E1,1.095785885E1,3.066336094E2,2.199155149E0,3.551460431E2,7.640309395E0,3.000000000E0
1.736332892E2,4.951677328E1,1.095785680E1,3.064820992E2,2.222426835E0,3.575738708E2,7.650432111E0,3.000000000E0
1.746332754E2,4.951679313E1,1.095785852E1,3.069950553E2,2.233295707E0,3.352165272E-1,7.622852833E0,3.000000000E0
1.756332617E2,4.951681424E1,1.095786301E1,3.064200816E2,2.249155296E0,5.611540354E-1,7.548931324E0,3.000000000E0
1.766332475E2,4.951683526E1,1.095785457E1,3.059830293E2,2.220166389E0,3.584980758E2,7.435546412E0,3.000000000E0
1.776332334E2,4.951685483E1,1.095784780E1,3.058331764E2,2.188431457E0,3.554813543E2,7.183765227E0,3.000000000E0
1.786332203E2,4.951687506E1,1.095784143E1,3.059578767E2,2.203566147E0,3.555841207E2,7.013406077E0,3.000000000E0
1.796332062E2,4.951689658E1,1.095782885E1,3.063634586E2,2.239385419E0,3.536567428E2,7.017389472E0,3.000000000E0
1.806331930E2,4.951691894E1,1.095781807E1,3.061139017E2,2.267775187E0,3.500524073E2,7.041242661E0,3.000000000E0
1.816331788E2,4.951693973E1,1.095781383E1,3.057395570E2,2.223215520E0,3.481572328E2,6.928341305E0,3.000000000E0
1.826331661E2,4.951696294E1,1.095781244E1,3.061101005E2,2.270684623E0,3.513331273E2,6.873028703E0,3.000000000E0
1.836331520E2,4.951698367E1,1.095781166E1,3.059817859E2,2.291441892E0,3.542193096E2,6.973768112E0,3.000000000E0
1.846331387E2,4.951700370E1,1.095781095E1,3.060705525E2,2.268305854E0,3.542281508E2,6.856247673E0,3.000000000E0
1.856331252E2,4.951702380E1,1.095781010E1,3.060330574E2,2.285365932E0,3.546400604E2,6.799819951E0,3.000000000E0
1.866331116E2,4.951704421E1,1.095779770E1,3.054362184E2,2.309175495E0,3.486208628E2,7.100741226E0,3.000000000E0
1.876330996E2,4.951706655E1,1.095779248E1,3.069060199E2,2.308016155E0,3.487442502E2,7.019327396E0,3.000000000E0
1.886330838E2,4.951708563E1,1.095779049E1,3.065103435E2,2.311891752E0,3.509137550E2,6.921826474E0,3.000000000E0
1.896330702E2,4.951710502E1,1.095779052E1,3.065855569E2,2.306953257E0,3.540687472E2,6.945090347E0,3.000000000E0
1.906330570E2,4.951712589E1,1.095778873E1,3.062759071E2,2.263383821E0,3.560745037E2,6.972331031E0,3.000000000E0
1.916330429E2,4.951714581E1,1.095778974E1,3.058727507E2,2.225006973E0,3.580966947E2,6.982742308E0,3.000000000E0
1.926330298E2,4.951716728E1,1.095778709E1,3.063683116E2,2.235593788E0,3.581478966E2,6.990100617E0,3.000000000E0
1.936330163E2,4.951718779E1,1.095778407E1,3.057989208E2,2.208535048E0,3.568907436E2,6.932935869E0,3.000000000E0
1.946330031E2,4.951720822E1,1.095777738E1,3.063272266E2,2.220333736E0,3.534729340E2,6.879655930E0,3.000000000E0
1.956329916E2,4.951722931E1,1.095776550E1,3.056429926E2,2.225203477E0,3.516836138E2,6.800025627E0,3.000000000E0
1.966329763E2,4.951724899E1,1.095776443E1,3.062835997E2,2.222155690E0,3.550498586E2,6.794620681E0,3.000000000E0
1.976329626E2,4.951726932E1,1.095776619E1,3.062306182E2,2.239141769E0,3.577978704E2,6.791732373E0,3.000000000E0
1.986329485E2,4.951729194E1,1.095775703E1,3.058965754E2,2.270122639E0,3.566997319E2,6.731140610E0,3.000000000E0
1.996329350E2,4.951731200E1,1.095775739E1,3.053421407E2,2.253345723E0,3.578078232E2,6.619916944E0,3.000000000E0
2.006329222E2,4.951733634E1,1.095776670E1,3.055195003E2,2.298943742E0,2.597212718E0,6.536228383E0,3.000000000E0
2.016329089E2,4.951735889E1,1.095777077E1,3.059390116E2,2.337239487E0,4.559027121E0,6.544322707E0,3.000000000E0
2.026328956E2,4.951738017E1,1.095776565E1,3.059882935E2,2.326282927E0,1.725236931E0,6.576381485E0,3.000000000E0
2.036328808E2,4.951740119E1,1.095775488E1,3.053937381E2,2.301655697E0,3.566470947E2,6.571473474E0,3.000000000E0
2.046328685E2,4.951742253E1,1.095773798E1,3.055486637E2,2.287276750E0,3.519003056E2,6.503183132E0,3.000000000E0
2.056328572E2,4.951744399E1,1.095772815E1,3.057207936E2,2.233898537E0,3.507187478E2,6.604254610E0,3.000000000E0
2.066328422E2,4.951746476E1,1.095772942E1,3.059342750E2,2.249409672E0,3.530772633E2,6.666076135E0,3.000000000E0
2.076328273E2,4.951748574E1,1.095772766E1,3.061684823E2,2.278547275E0,3.560065852E2,6.637185816E0,3.000000000E0
2.086328154E2,4.951750518E1,1.095771863E1,3.058589615E2,2.256413048E0,3.518648869E2,6.567679368E0,3.000000000E0
2.096328007E2,4.951752615E1,1.095771633E1,3.058478714E2,2.264522280E0,3.493158124E2,6.547828647E0,3.000000000E0
2.106327881E2,4.951754886E1,1.095771878E1,3.059578719E2,2.290860402E0,3.531622830E2,6.600855501E0,3.000000000E0
2.116327740E2,4.951756996E1,1.095771724E1,3.060511572E2,2.313227024E0,3.533900028E2,6.617703206E0,3.000000000E0
2.126327603E2,4.951759236E1,1.095771552E1,3.065706389E2,2.292778666E0,3.541021613E2,6.619381725E0,3.000000000E0
2.136327472E2,4.951761318E1,1.095771287E1,3.063353795E2,2.314340659E0,3.559962859E2,6.592465461E0,3.000000000E0
2.146327339E2,4.951763477E1,1.095769859E1,3.042761240E2,2.305680347E0,3.518302404E2,6.594555854E0,3.000000000E0
